SG_UF,CO_MUNICIPIO,NO_MUNICIPIO,CO_MUNICIPIO_ESC,IDEB_2023
SP,3509908,Cananéia,35916717,"4,8"
SP,3509957,Canas,35013134,"4,0"
SP,3510005,Cândido Mota,35032980,"4,9"
SP,3510005,Cândido Mota,35032992,"4,7"
SP,3510005,Cândido Mota,35033029,"4,9"
SP,3510005,Cândido Mota,35033030,"4,3"
SP,3510005,Cândido Mota,35033042,"3,7"
SP,3510104,Cândido Rodrigues,35024867,"5,6"
SP,3510153,Canitar,35034071,"4,0"
SP,3510203,Capão Bonito,35015118,"5,2"
SP,3510203,Capão Bonito,35015222,"3,9"
SP,3510203,Capão Bonito,35267211,"5,9"
SP,3510203,Capão Bonito,35910077,"4,3"
SP,3510203,Capão Bonito,35926036,"4,6"
SP,3510302,Capela do Alto,35016913,"4,0"
SP,3510401,Capivari,35020795,"5,1"
SP,3510401,Capivari,35020801,"4,1"
SP,3510401,Capivari,35456536,-
SP,3510401,Capivari,35580120,"4,6"
SP,3510401,Capivari,35901167,"5,0"
SP,3510500,Caraguatatuba,35011290,"4,6"
SP,3510500,Caraguatatuba,35011320,-
SP,3510500,Caraguatatuba,35011332,"3,6"
SP,3510500,Caraguatatuba,35011381,"4,6"
SP,3510500,Caraguatatuba,35011393,"4,3"
SP,3510500,Caraguatatuba,35011400,"4,5"
SP,3510500,Caraguatatuba,35035853,"4,6"
SP,3510500,Caraguatatuba,35035865,-
SP,3510500,Caraguatatuba,35039559,"4,3"
SP,3510500,Caraguatatuba,35045147,"4,4"
SP,3510500,Caraguatatuba,35046498,-
SP,3510500,Caraguatatuba,35048537,"4,5"
SP,3510500,Caraguatatuba,35337882,-
SP,3510500,Caraguatatuba,35434607,"6,0"
SP,3510500,Caraguatatuba,35909919,"3,9"
SP,3510609,Carapicuíba,35004191,"3,4"
SP,3510609,Carapicuíba,35009659,"4,0"
SP,3510609,Carapicuíba,35009660,"4,3"
SP,3510609,Carapicuíba,35009696,-
SP,3510609,Carapicuíba,35009726,"3,7"
SP,3510609,Carapicuíba,35009738,-
SP,3510609,Carapicuíba,35009751,"4,7"
SP,3510609,Carapicuíba,35009763,"4,2"
SP,3510609,Carapicuíba,35009817,-
SP,3510609,Carapicuíba,35009842,"4,6"
SP,3510609,Carapicuíba,35009854,"5,1"
SP,3510609,Carapicuíba,35035439,"4,3"
SP,3510609,Carapicuíba,35035452,"4,0"
SP,3510609,Carapicuíba,35038544,"4,0"
SP,3510609,Carapicuíba,35038556,-
SP,3510609,Carapicuíba,35038568,-
SP,3510609,Carapicuíba,35040587,-
SP,3510609,Carapicuíba,35040605,-
SP,3510609,Carapicuíba,35040617,"3,9"
SP,3510609,Carapicuíba,35040629,-
SP,3510609,Carapicuíba,35041336,"3,9"
SP,3510609,Carapicuíba,35041348,"4,8"
SP,3510609,Carapicuíba,35049049,"3,6"
SP,3510609,Carapicuíba,35290737,-
SP,3510609,Carapicuíba,35906694,"4,4"
SP,3510609,Carapicuíba,35908538,"4,7"
SP,3510609,Carapicuíba,35909221,"3,8"
SP,3510609,Carapicuíba,35914800,"4,3"
SP,3510609,Carapicuíba,35918829,-
SP,3510609,Carapicuíba,35919068,"4,6"
SP,3510609,Carapicuíba,35921427,-
SP,3510609,Carapicuíba,35923459,"4,4"
SP,3510609,Carapicuíba,35923801,-
SP,3510609,Carapicuíba,35925470,-
SP,3510708,Cardoso,35028939,"4,3"
SP,3510807,Casa Branca,35019252,"3,9"
SP,3510807,Casa Branca,35019288,"4,0"
SP,3510807,Casa Branca,35019306,"4,6"
SP,3510807,Casa Branca,35019343,"3,6"
SP,3510906,Cássia dos Coqueiros,35024399,"5,5"
SP,3511003,Castilho,35029543,"4,1"
SP,3511102,Catanduva,35026529,"4,8"
SP,3511102,Catanduva,35026530,"3,2"
SP,3511102,Catanduva,35026554,-
SP,3511102,Catanduva,35026645,"4,9"
SP,3511102,Catanduva,35026657,-
SP,3511102,Catanduva,35026670,"3,9"
SP,3511102,Catanduva,35026682,"4,7"
SP,3511102,Catanduva,35026694,"5,5"
SP,3511102,Catanduva,35026748,"3,8"
SP,3511102,Catanduva,35026761,"4,3"
SP,3511102,Catanduva,35065985,"4,0"
SP,3511102,Catanduva,35116002,-
SP,3511102,Catanduva,35456986,-
SP,3511201,Catiguá,35026578,"4,1"
SP,3511300,Cedral,35028861,"3,8"
SP,3511409,Cerqueira César,35014527,"4,3"
SP,3511409,Cerqueira César,35014680,-
SP,3511409,Cerqueira César,35191516,"4,1"
SP,3511508,Cerquilho,35016664,"4,1"
SP,3511508,Cerquilho,35156619,-
SP,3511508,Cerquilho,35446749,-
SP,3511508,Cerquilho,35922766,"4,5"
SP,3511607,Cesário Lange,35016718,"3,9"
SP,3511706,Charqueada,35021222,-
SP,3511706,Charqueada,35021283,"3,9"
SP,3511904,Clementina,35030521,"4,5"
SP,3512001,Colina,35048012,"3,5"
SP,3512001,Colina,35076107,"4,9"
SP,3512100,Colômbia,35022342,"4,5"
SP,3512209,Conchal,35020485,"4,5"
SP,3512209,Conchal,35565805,"4,9"
SP,3512209,Conchal,35909518,-
SP,3512209,Conchal,35915944,"5,1"
SP,3512209,Conchal,35925275,"3,6"
SP,3512308,Conchas,35014692,-
SP,3512407,Cordeirópolis,35021763,"5,6"
SP,3512407,Cordeirópolis,35021775,"3,7"
SP,3512407,Cordeirópolis,35922547,"4,0"
SP,3512506,Coroados,35030260,"4,1"
SP,3512605,Coronel Macedo,35014473,"4,0"
SP,3512704,Corumbataí,35021659,"4,8"
SP,3512803,Cosmópolis,35019975,"5,4"
SP,3512803,Cosmópolis,35045834,"4,8"
SP,3512803,Cosmópolis,35047272,"4,5"
SP,3512803,Cosmópolis,35909385,"5,2"
SP,3512803,Cosmópolis,35917761,"5,2"
SP,3512902,Cosmorama,35028964,"4,0"
SP,3513009,Cotia,35010492,"4,9"
SP,3513009,Cotia,35010510,"4,6"
SP,3513009,Cotia,35010522,"4,4"
SP,3513009,Cotia,35010546,-
SP,3513009,Cotia,35010558,-
SP,3513009,Cotia,35010561,"4,2"
SP,3513009,Cotia,35010571,-
SP,3513009,Cotia,35010583,-
SP,3513009,Cotia,35010595,-
SP,3513009,Cotia,35010601,"3,9"
SP,3513009,Cotia,35010625,"4,1"
SP,3513009,Cotia,35035488,"4,8"
SP,3513009,Cotia,35036675,"5,2"
SP,3513009,Cotia,35043862,"3,9"
SP,3513009,Cotia,35046590,"4,1"
SP,3513009,Cotia,35048124,"3,3"
SP,3513009,Cotia,35048136,"3,2"
SP,3513009,Cotia,35139646,-
SP,3513009,Cotia,35370824,-
SP,3513009,Cotia,35438261,"5,8"
SP,3513009,Cotia,35904843,"4,1"
SP,3513009,Cotia,35908551,"3,7"
SP,3513009,Cotia,35910570,"4,7"
SP,3513009,Cotia,35910582,-
SP,3513009,Cotia,35918763,"3,9"
SP,3513108,Cravinhos,35024260,"4,8"
SP,3513108,Cravinhos,35024272,-
SP,3513108,Cravinhos,35462792,"5,4"
SP,3513108,Cravinhos,35900631,-
SP,3513207,Cristais Paulista,35022861,"4,1"
SP,3513306,Cruzália,35033078,"5,1"
SP,3513405,Cruzeiro,35012361,"4,3"
SP,3513405,Cruzeiro,35012373,"3,8"
SP,3513405,Cruzeiro,35012385,"4,3"
SP,3513405,Cruzeiro,35012397,"3,9"
SP,3513405,Cruzeiro,35012506,"4,4"
SP,3513405,Cruzeiro,35012518,-
SP,3513405,Cruzeiro,35012531,"3,2"
SP,3513405,Cruzeiro,35110541,-
SP,3513405,Cruzeiro,35904831,"3,9"
SP,3513405,Cruzeiro,35918362,"4,3"
SP,3513504,Cubatão,35011423,-
SP,3513504,Cubatão,35011435,"5,0"
SP,3513504,Cubatão,35011642,"4,3"
SP,3513504,Cubatão,35011685,"4,0"
SP,3513504,Cubatão,35011691,"3,4"
SP,3513504,Cubatão,35047818,"4,8"
SP,3513504,Cubatão,35154271,-
SP,3513504,Cubatão,35390896,"5,8"
SP,3513504,Cubatão,35474873,-
SP,3513504,Cubatão,35923242,-
SP,3513603,Cunha,35012774,"4,5"
SP,3513603,Cunha,35012786,"4,7"
SP,3513603,Cunha,35924441,-
SP,3513603,Cunha,35926073,"4,6"
SP,3513702,Descalvado,35024417,"4,6"
SP,3513702,Descalvado,35115186,-
SP,3513702,Descalvado,35462846,"4,3"
SP,3513801,Diadema,35007341,"5,0"
SP,3513801,Diadema,35007377,-
SP,3513801,Diadema,35007389,"4,3"
SP,3513801,Diadema,35007390,"5,1"
SP,3513801,Diadema,35007407,"3,7"
SP,3513801,Diadema,35007444,"4,4"
SP,3513801,Diadema,35007456,-
SP,3513801,Diadema,35007493,"5,1"
SP,3513801,Diadema,35007500,"4,9"
SP,3513801,Diadema,35007523,"3,9"
SP,3513801,Diadema,35007535,"4,1"
SP,3513801,Diadema,35007547,"3,9"
SP,3513801,Diadema,35035671,"4,2"
SP,3513801,Diadema,35037285,"4,3"
SP,3513801,Diadema,35039329,-
SP,3513801,Diadema,35041178,-
SP,3513801,Diadema,35041185,"4,2"
SP,3513801,Diadema,35043321,-
SP,3513801,Diadema,35046462,"4,2"
SP,3513801,Diadema,35108510,-
SP,3513801,Diadema,35118242,-
SP,3513801,Diadema,35154283,-
SP,3513801,Diadema,35284348,"4,6"
SP,3513801,Diadema,35296533,"4,1"
SP,3513801,Diadema,35345891,"6,1"
SP,3513801,Diadema,35901970,"4,9"
SP,3513801,Diadema,35904661,"4,6"
SP,3513801,Diadema,35904673,"4,8"
SP,3513801,Diadema,35904697,"4,7"
SP,3513801,Diadema,35904703,"4,4"
SP,3513801,Diadema,35906633,"4,3"
SP,3513801,Diadema,35910223,"5,2"
SP,3513801,Diadema,35910247,"5,0"
SP,3513801,Diadema,35915749,"4,4"
SP,3513801,Diadema,35921130,"4,6"
SP,3513801,Diadema,35921397,"4,7"
SP,3513801,Diadema,35923148,"4,8"
SP,3513801,Diadema,35923151,"4,4"
SP,3513801,Diadema,35923163,"4,7"
SP,3513850,Dirce Reis,35027170,"4,7"
SP,3513900,Divinolândia,35019239,"4,6"
SP,3514007,Dobrada,35025100,"3,9"
SP,3514106,Dois Córregos,35025768,"3,7"
SP,3514106,Dois Córregos,35189873,-
SP,3514106,Dois Córregos,35901027,-
SP,3514205,Dolcinópolis,35027108,"4,3"
SP,3514304,Dourado,35024533,"4,7"
SP,3514403,Dracena,35031215,"5,1"
SP,3514403,Dracena,35031252,"4,3"
SP,3514403,Dracena,35031264,"5,5"
SP,3514403,Dracena,35031276,"4,2"
SP,3514403,Dracena,35911173,"4,9"
SP,3514502,Duartina,35025331,-
SP,3514601,Dumont,35023528,"4,6"
SP,3514700,Echaporã,35047703,"4,1"
SP,3514809,Eldorado,35035178,"4,4"
SP,3514809,Eldorado,35035212,"4,3"
SP,3514809,Eldorado,35903735,-
SP,3514809,Eldorado,35924489,"4,1"
SP,3514908,Elias Fausto,35020941,"4,2"
SP,3514908,Elias Fausto,35020953,"4,3"
SP,3514924,Elisiário,35026566,"4,3"
SP,3514957,Embaúba,35028186,"5,0"
SP,3515004,Embu das Artes,35010030,"5,2"
SP,3515004,Embu das Artes,35010054,"4,1"
SP,3515004,Embu das Artes,35010066,"4,6"
SP,3515004,Embu das Artes,35010091,"4,1"
SP,3515004,Embu das Artes,35010121,"4,7"
SP,3515004,Embu das Artes,35010133,"4,0"
SP,3515004,Embu das Artes,35010145,"4,0"
SP,3515004,Embu das Artes,35010315,"4,2"
SP,3515004,Embu das Artes,35036419,"4,5"
SP,3515004,Embu das Artes,35037114,"4,4"
SP,3515004,Embu das Artes,35037540,"4,2"
SP,3515004,Embu das Artes,35037552,"4,7"
SP,3515004,Embu das Artes,35038581,"4,5"
SP,3515004,Embu das Artes,35038600,"4,1"
SP,3515004,Embu das Artes,35040666,"3,3"
SP,3515004,Embu das Artes,35040678,-
SP,3515004,Embu das Artes,35040685,"4,3"
SP,3515004,Embu das Artes,35040691,"3,8"
SP,3515004,Embu das Artes,35044842,-
SP,3515004,Embu das Artes,35048422,"4,7"
SP,3515004,Embu das Artes,35191279,"4,5"
SP,3515004,Embu das Artes,35444388,"4,9"
SP,3515004,Embu das Artes,35446993,"5,7"
SP,3515004,Embu das Artes,35477321,"4,8"
SP,3515004,Embu das Artes,35566202,"4,4"
SP,3515004,Embu das Artes,35902100,"4,9"
SP,3515004,Embu das Artes,35906475,"4,5"
SP,3515004,Embu das Artes,35908587,"4,0"
SP,3515004,Embu das Artes,35908712,"3,7"
SP,3515004,Embu das Artes,35910715,"4,5"
SP,3515004,Embu das Artes,35919056,"4,3"
SP,3515004,Embu das Artes,35923345,"3,8"
SP,3515004,Embu das Artes,35924436,"4,5"
SP,3515103,Embu-Guaçu,35010273,-
SP,3515103,Embu-Guaçu,35010285,"4,3"
SP,3515103,Embu-Guaçu,35035403,-
SP,3515103,Embu-Guaçu,35040708,"4,6"
SP,3515103,Embu-Guaçu,35044878,"4,3"
SP,3515103,Embu-Guaçu,35049086,"4,2"
SP,3515103,Embu-Guaçu,35902160,"4,0"
SP,3515103,Embu-Guaçu,35904181,"4,1"
SP,3515103,Embu-Guaçu,35914782,-
SP,3515103,Embu-Guaçu,35914848,"4,1"
SP,3515129,Emilianópolis,35032815,"4,1"
SP,3515152,Engenheiro Coelho,35019938,"4,4"
SP,3515152,Engenheiro Coelho,35139968,-
SP,3515186,Espírito Santo do Pinhal,35020345,"4,2"
SP,3515186,Espírito Santo do Pinhal,35020357,"4,7"
SP,3515186,Espírito Santo do Pinhal,35020369,-
SP,3515186,Espírito Santo do Pinhal,35020424,"3,3"
SP,3515186,Espírito Santo do Pinhal,35020436,"3,2"
SP,3515194,Espírito Santo do Turvo,35038076,"4,3"
SP,3515202,Estrela d'Oeste,35026918,"4,5"
SP,3515301,Estrela do Norte,35032608,"4,4"
SP,3515350,Euclides da Cunha Paulista,35032141,"5,1"
SP,3515350,Euclides da Cunha Paulista,35032300,-
SP,3515350,Euclides da Cunha Paulista,35908800,"3,7"
SP,3515350,Euclides da Cunha Paulista,35909658,-
SP,3515350,Euclides da Cunha Paulista,35918015,-
SP,3515400,Fartura,35034368,"4,5"
SP,3515400,Fartura,35034373,"5,5"
SP,3515509,Fernandópolis,35026797,"3,7"
SP,3515509,Fernandópolis,35026839,"4,6"
SP,3515509,Fernandópolis,35026852,-
SP,3515509,Fernandópolis,35026876,-
SP,3515509,Fernandópolis,35026897,"4,6"
SP,3515509,Fernandópolis,35026979,-
SP,3515509,Fernandópolis,35026980,"5,0"
SP,3515509,Fernandópolis,35043023,"4,7"
SP,3515509,Fernandópolis,35047570,"4,6"
SP,3515509,Fernandópolis,35116087,-
SP,3515509,Fernandópolis,35290725,"6,4"
SP,3515509,Fernandópolis,35908137,"4,4"
SP,3515608,Fernando Prestes,35024831,"4,3"
SP,3515657,Fernão,35033522,"5,0"
SP,3515707,Ferraz de Vasconcelos,35007195,"4,8"
SP,3515707,Ferraz de Vasconcelos,35007213,"4,0"
SP,3515707,Ferraz de Vasconcelos,35007237,"4,5"
SP,3515707,Ferraz de Vasconcelos,35007262,"4,3"
SP,3515707,Ferraz de Vasconcelos,35007274,"4,5"
SP,3515707,Ferraz de Vasconcelos,35035506,"4,0"
SP,3515707,Ferraz de Vasconcelos,35035531,"3,5"
SP,3515707,Ferraz de Vasconcelos,35041166,"4,4"
SP,3515707,Ferraz de Vasconcelos,35108397,-
SP,3515707,Ferraz de Vasconcelos,35364265,"5,4"
SP,3515707,Ferraz de Vasconcelos,35906311,"3,7"
SP,3515707,Ferraz de Vasconcelos,35908502,"4,0"
SP,3515707,Ferraz de Vasconcelos,35908927,-
SP,3515707,Ferraz de Vasconcelos,35918623,-
SP,3515707,Ferraz de Vasconcelos,35922109,-
SP,3515707,Ferraz de Vasconcelos,35923291,"4,0"
SP,3515707,Ferraz de Vasconcelos,35923436,"4,8"
SP,3515707,Ferraz de Vasconcelos,35925652,-
SP,3515707,Ferraz de Vasconcelos,35925822,"4,6"
SP,3515806,Flora Rica,35030995,"4,4"
SP,3515905,Floreal,35030612,"5,0"
SP,3516002,Flórida Paulista,35030910,"3,7"
SP,3516101,Florínea,35033091,"4,4"
SP,3516200,Franca,35022792,"5,0"
SP,3516200,Franca,35022809,-
SP,3516200,Franca,35022810,-
SP,3516200,Franca,35022822,-
SP,3516200,Franca,35022846,-
SP,3516200,Franca,35022871,"4,0"
SP,3516200,Franca,35022913,"6,0"
SP,3516200,Franca,35022937,"4,4"
SP,3516200,Franca,35023127,"4,7"
SP,3516200,Franca,35023176,"5,2"
SP,3516200,Franca,35023197,"4,5"
SP,3516200,Franca,35036870,-
SP,3516200,Franca,35039007,"4,3"
SP,3516200,Franca,35046152,"4,4"
SP,3516200,Franca,35047454,"4,1"
SP,3516200,Franca,35049980,-
SP,3516200,Franca,35065997,"4,3"
SP,3516200,Franca,35066000,-
SP,3516200,Franca,35070002,"4,4"
SP,3516200,Franca,35070038,-
SP,3516200,Franca,35114431,-
SP,3516200,Franca,35351076,"4,8"
SP,3516200,Franca,35442318,-
SP,3516200,Franca,35442324,"4,0"
SP,3516200,Franca,35496534,"3,7"
SP,3516200,Franca,35496546,-
SP,3516200,Franca,35496558,"3,7"
SP,3516200,Franca,35497253,"4,4"
SP,3516200,Franca,35900655,"3,9"
SP,3516200,Franca,35900667,"5,1"
SP,3516200,Franca,35900679,"4,7"
SP,3516200,Franca,35905720,"4,1"
SP,3516200,Franca,35911252,-
SP,3516200,Franca,35911264,-
SP,3516200,Franca,35911276,-
SP,3516200,Franca,35914290,"5,1"
SP,3516200,Franca,35914307,-
SP,3516200,Franca,35916110,"3,8"
SP,3516200,Franca,35924969,-
SP,3516309,Francisco Morato,35005502,"4,6"
SP,3516309,Francisco Morato,35005770,-
SP,3516309,Francisco Morato,35038349,"3,9"
SP,3516309,Francisco Morato,35041853,"3,9"
SP,3516309,Francisco Morato,35044957,"3,9"
SP,3516309,Francisco Morato,35048781,"4,3"
SP,3516309,Francisco Morato,35050404,"3,9"
SP,3516309,Francisco Morato,35288408,"4,1"
SP,3516309,Francisco Morato,35440036,"5,5"
SP,3516309,Francisco Morato,35906232,"4,3"
SP,3516309,Francisco Morato,35913443,"3,8"
SP,3516309,Francisco Morato,35915233,"4,1"
SP,3516309,Francisco Morato,35916869,"4,9"
SP,3516309,Francisco Morato,35921026,"3,8"
SP,3516309,Francisco Morato,35923114,-
SP,3516309,Francisco Morato,35923631,"4,0"
SP,3516309,Francisco Morato,35924167,"3,7"
SP,3516309,Francisco Morato,35924532,"3,7"
SP,3516408,Franco da Rocha,35005654,-
SP,3516408,Franco da Rocha,35005666,"4,9"
SP,3516408,Franco da Rocha,35005678,"4,5"
SP,3516408,Franco da Rocha,35005691,"4,3"
SP,3516408,Franco da Rocha,35005708,-
SP,3516408,Franco da Rocha,35005712,"4,3"
SP,3516408,Franco da Rocha,35005769,"4,2"
SP,3516408,Franco da Rocha,35048811,"3,9"
SP,3516408,Franco da Rocha,35048823,"3,9"
SP,3516408,Franco da Rocha,35050428,"3,9"
SP,3516408,Franco da Rocha,35050436,"3,5"
SP,3516408,Franco da Rocha,35269396,"4,4"
SP,3516408,Franco da Rocha,35290671,"5,8"
SP,3516408,Franco da Rocha,35406806,"4,2"
SP,3516408,Franco da Rocha,35902676,"4,0"
SP,3516408,Franco da Rocha,35910636,"4,2"
SP,3516408,Franco da Rocha,35921038,"3,5"
SP,3516408,Franco da Rocha,35923643,-
SP,3516408,Franco da Rocha,35925482,-
SP,3516507,Gabriel Monteiro,35030211,"5,4"
SP,3516606,Gália,35033534,"4,4"
SP,3516705,Garça,35033388,-
SP,3516705,Garça,35033406,-
SP,3516705,Garça,35033424,"5,1"
SP,3516705,Garça,35033431,-
SP,3516705,Garça,35033443,"4,5"
SP,3516705,Garça,35033492,-
SP,3516705,Garça,35033509,"4,4"
SP,3516705,Garça,35117456,-
SP,3516804,Gastão Vidigal,35030659,"3,9"
SP,3516853,Gavião Peixoto,35021908,"4,2"
SP,3516903,General Salgado,35030661,"5,1"
SP,3517000,Getulina,35026360,-
SP,3517000,Getulina,35026384,-
SP,3517109,Glicério,35030181,"4,2"
SP,3517208,Guaiçara,35026347,-
SP,3517307,Guaimbê,35026396,"3,9"
SP,3517406,Guaíra,35022238,"4,3"
SP,3517406,Guaíra,35022421,"4,6"
SP,3517406,Guaíra,35022433,"3,8"
SP,3517505,Guapiaçu,35028241,"3,6"
SP,3517604,Guapiara,35014333,"4,3"
SP,3517604,Guapiara,35014394,-
SP,3517604,Guapiara,35043369,"4,7"
SP,3517604,Guapiara,35048227,"4,0"
SP,3517604,Guapiara,35910004,"4,4"
SP,3517604,Guapiara,35913534,"5,0"
SP,3517604,Guapiara,35913546,"4,1"
SP,3517703,Guará,35023310,"3,7"
SP,3517802,Guaraçaí,35029506,"4,7"
SP,3517901,Guaraci,35028095,"4,1"
SP,3518008,Guarani d'Oeste,35026864,-
SP,3518107,Guarantã,35026402,"4,0"
SP,3518206,Guararapes,35029944,"4,7"
SP,3518206,Guararapes,35030041,"4,8"
SP,3518206,Guararapes,35116774,-
SP,3518206,Guararapes,35907248,"4,5"
SP,3518305,Guararema,35006762,"3,8"
SP,3518305,Guararema,35006774,-
SP,3518305,Guararema,35038398,"4,4"
SP,3518305,Guararema,35048082,-
SP,3518305,Guararema,35577078,"4,9"
SP,3518305,Guararema,35902743,"4,1"
SP,3518404,Guaratinguetá,35012634,"4,5"
SP,3518404,Guaratinguetá,35012658,"6,1"
SP,3518404,Guaratinguetá,35012661,"3,8"
SP,3518404,Guaratinguetá,35012683,-
SP,3518404,Guaratinguetá,35012695,"5,0"
SP,3518404,Guaratinguetá,35012750,"4,2"
SP,3518404,Guaratinguetá,35012841,"4,9"
SP,3518404,Guaratinguetá,35012890,-
SP,3518404,Guaratinguetá,35012919,-
SP,3518404,Guaratinguetá,35012920,"4,3"
SP,3518404,Guaratinguetá,35012932,-
SP,3518404,Guaratinguetá,35037175,-
SP,3518404,Guaratinguetá,35045378,"4,7"
SP,3518404,Guaratinguetá,35046000,-
SP,3518404,Guaratinguetá,35905045,"5,2"
SP,3518404,Guaratinguetá,35921725,"3,8"
SP,3518503,Guareí,35015003,"4,1"
SP,3518602,Guariba,35023590,"3,5"
SP,3518602,Guariba,35040034,"3,9"
SP,3518602,Guariba,35463589,"5,2"
SP,3518701,Guarujá,35011459,-
SP,3518701,Guarujá,35011460,-
SP,3518701,Guarujá,35011484,"3,9"
SP,3518701,Guarujá,35011496,"3,6"
SP,3518701,Guarujá,35011502,"4,1"
SP,3518701,Guarujá,35011514,"3,8"
SP,3518701,Guarujá,35011538,-
SP,3518701,Guarujá,35011548,"3,9"
SP,3518701,Guarujá,35011575,-
SP,3518701,Guarujá,35011587,"4,8"
SP,3518701,Guarujá,35011666,"3,8"
SP,3518701,Guarujá,35037217,"4,0"
SP,3518701,Guarujá,35038775,"4,3"
SP,3518701,Guarujá,35040824,-
SP,3518701,Guarujá,35042122,"3,5"
SP,3518701,Guarujá,35042146,-
SP,3518701,Guarujá,35043345,-
SP,3518701,Guarujá,35049141,-
SP,3518701,Guarujá,35186259,-
SP,3518701,Guarujá,35294937,"5,6"
SP,3518701,Guarujá,35903073,"3,7"
SP,3518701,Guarujá,35908885,-
SP,3518701,Guarujá,35925743,"4,2"
SP,3518800,Guarulhos,35005782,"4,8"
SP,3518800,Guarulhos,35005824,"4,7"
SP,3518800,Guarulhos,35005836,-
SP,3518800,Guarulhos,35005847,"6,0"
SP,3518800,Guarulhos,35005859,-
SP,3518800,Guarulhos,35005861,"4,5"
SP,3518800,Guarulhos,35005873,-
SP,3518800,Guarulhos,35005885,"3,4"
SP,3518800,Guarulhos,35005903,"4,3"
SP,3518800,Guarulhos,35005915,"4,7"
SP,3518800,Guarulhos,35005976,"4,5"
SP,3518800,Guarulhos,35005988,"3,5"
SP,3518800,Guarulhos,35005997,"5,1"
SP,3518800,Guarulhos,35006026,"4,8"
SP,3518800,Guarulhos,35006048,"3,6"
SP,3518800,Guarulhos,35006051,"4,7"
SP,3518800,Guarulhos,35006063,"3,9"
SP,3518800,Guarulhos,35006075,"4,6"
SP,3518800,Guarulhos,35006087,"4,5"
SP,3518800,Guarulhos,35006099,-
SP,3518800,Guarulhos,35006117,"4,7"
SP,3518800,Guarulhos,35006142,"4,7"
SP,3518800,Guarulhos,35006154,-
SP,3518800,Guarulhos,35006166,"5,1"
SP,3518800,Guarulhos,35006178,"4,3"
SP,3518800,Guarulhos,35006208,"4,7"
SP,3518800,Guarulhos,35006257,"4,6"
SP,3518800,Guarulhos,35006269,"4,7"
SP,3518800,Guarulhos,35006270,"3,6"
SP,3518800,Guarulhos,35006282,"3,7"
SP,3518800,Guarulhos,35006294,"4,2"
SP,3518800,Guarulhos,35006312,"4,2"
SP,3518800,Guarulhos,35006348,"4,4"
SP,3518800,Guarulhos,35006373,-
SP,3518800,Guarulhos,35006397,"3,5"
SP,3518800,Guarulhos,35006427,"3,8"
SP,3518800,Guarulhos,35006439,"3,7"
SP,3518800,Guarulhos,35006440,"3,4"
SP,3518800,Guarulhos,35006452,"4,3"
SP,3518800,Guarulhos,35006464,"3,8"
SP,3518800,Guarulhos,35006506,-
SP,3518800,Guarulhos,35035701,"4,3"
SP,3518800,Guarulhos,35035713,"3,9"
SP,3518800,Guarulhos,35035725,"4,1"
SP,3518800,Guarulhos,35036158,-
SP,3518800,Guarulhos,35036687,"4,4"
SP,3518800,Guarulhos,35038362,"4,4"
SP,3518800,Guarulhos,35038374,"4,1"
SP,3518800,Guarulhos,35041099,"4,8"
SP,3518800,Guarulhos,35041919,"3,8"
SP,3518800,Guarulhos,35041920,-
SP,3518800,Guarulhos,35041932,-
SP,3518800,Guarulhos,35046413,"3,9"
SP,3518800,Guarulhos,35046425,-
SP,3518800,Guarulhos,35046437,"4,0"
SP,3518800,Guarulhos,35048859,"4,1"
SP,3518800,Guarulhos,35048860,-
SP,3518800,Guarulhos,35048872,"4,0"
SP,3518800,Guarulhos,35079893,"4,3"
SP,3518800,Guarulhos,35108078,-
SP,3518800,Guarulhos,35125179,-
SP,3518800,Guarulhos,35126615,-
SP,3518800,Guarulhos,35152785,-
SP,3518800,Guarulhos,35191206,"4,2"
SP,3518800,Guarulhos,35285785,-
SP,3518800,Guarulhos,35297525,"3,7"
SP,3518800,Guarulhos,35297537,"4,2"
SP,3518800,Guarulhos,35337729,-
SP,3518800,Guarulhos,35352585,-
SP,3518800,Guarulhos,35411292,"4,2"
SP,3518800,Guarulhos,35437736,"4,3"
SP,3518800,Guarulhos,35463140,"5,2"
SP,3518800,Guarulhos,35468400,-
SP,3518800,Guarulhos,35578022,"4,1"
SP,3518800,Guarulhos,35900114,"3,9"
SP,3518800,Guarulhos,35900138,"4,5"
SP,3518800,Guarulhos,35900148,-
SP,3518800,Guarulhos,35900151,"4,0"
SP,3518800,Guarulhos,35900163,"3,9"
SP,3518800,Guarulhos,35901830,-
SP,3518800,Guarulhos,35904806,"3,5"
SP,3518800,Guarulhos,35907085,"3,8"
SP,3518800,Guarulhos,35908459,"3,3"
SP,3518800,Guarulhos,35908861,-
SP,3518800,Guarulhos,35908873,"3,9"
SP,3518800,Guarulhos,35912487,"4,3"
SP,3518800,Guarulhos,35913832,"4,4"
SP,3518800,Guarulhos,35914757,-
SP,3518800,Guarulhos,35916821,-
SP,3518800,Guarulhos,35916857,"4,5"
SP,3518800,Guarulhos,35920496,"4,2"
SP,3518800,Guarulhos,35921048,"4,7"
SP,3518800,Guarulhos,35921385,"4,8"
SP,3518800,Guarulhos,35921476,-
SP,3518800,Guarulhos,35923175,"4,2"
SP,3518800,Guarulhos,35923187,"4,0"
SP,3518800,Guarulhos,35923199,"4,1"
SP,3518800,Guarulhos,35923357,"3,2"
